38.3491717518097,-78.5288542258425
38.348872797944,-78.5274912803339
38.349167228929,-78.5243918958726
38.3490123842028,-78.5215372762752
38.3478041578874,-78.5155128478914
38.3465630925855,-78.5122370684443
38.3443870905979,-78.5073905442988
38.3405673530057,-78.5014572859332
38.3383641740162,-78.4953535668526
38.3376632407727,-78.4920597941504
38.3375462866135,-78.4908059616094
38.3370421437075,-78.4883047643975
38.3365679873841,-78.4871782554717
38.335170410751,-78.485051318865
38.3337926169359,-78.4838418981334
38.3324983915743,-78.482283410947
38.3320286604105,-78.4813850103229
38.3314223025713,-78.4785459836821
38.3307643354343,-78.4773097904601
38.327142062012,-78.4722872046037
38.3215142764538,-78.4661901348528
38.3158231386878,-78.4613557406585
38.3131307825163,-78.4576736693781
38.3096601372019,-78.4513905414639
38.3072074034087,-78.4463298724293
38.3051323959555,-78.4420560305656
38.3032670308021,-78.4391483223315
38.2998330559592,-78.4345797324433
38.2983426757832,-78.4323449773413
38.2968476648192,-78.430109956338
38.2922004318824,-78.423642797758
38.2909148272584,-78.422543407174
38.289631370088,-78.421560957477
38.2847267800989,-78.4197892794124
38.2837264215397,-78.4193680548841
38.282249109794,-78.4177047217276
38.280302217188,-78.4152584259526
38.2774489979058,-78.4125004596898
38.2750745059656,-78.4110986880963
38.2707134835185,-78.4094238322497
38.2652908768944,-78.4087003309165
38.2622892689662,-78.4074346415121
38.2606466415027,-78.4064649658584
38.2595453338146,-78.4055901765533
38.2583470675517,-78.4043750263667
38.2544672229106,-78.400054998521
38.2526209095514,-78.3980639222196
38.2511404401943,-78.3962879798524
38.2494014322618,-78.3950926231448
38.2425398711478,-78.3904237561181
38.2412541894631,-78.3893270883277
38.2394075206923,-78.3873351972543
38.23812003096,-78.3861246455437
38.2370916875227,-78.3844479283878
38.2364203729738,-78.3826436244104
38.2359142437022,-78.3801480174146
38.235492449566,-78.3774207546699
38.2352359779477,-78.3740035965667
38.2353500128776,-78.3710290240311
38.2351991933132,-78.3685206088559
38.2351917519936,-78.3641790106635
38.2347803084928,-78.3619084002053
38.2343737335167,-78.3598669230266
38.2326686181161,-78.3561590027239
38.2277446486147,-78.3495967664542
38.225625739305,-78.3475020676882
38.2238833518102,-78.3461945715888
38.2222479030866,-78.3455680936962
38.2207064463748,-78.3451666725283
38.2191689996051,-78.3448786897162
