-75.502188,35.320012
-75.52592,35.233839
-75.533627,35.225825
-75.544809,35.228421
-75.560225,35.232048
-75.580176,35.231142
-75.610101,35.227514
-75.635493,35.22026
-75.672673,35.208471
-75.728897,35.190334
-75.74940632,35.18520649
-75.757916,35.183079
-75.769705,35.180359
-75.789655,35.172197
-75.840438,35.15134
-75.912985,35.1196
-75.944725,35.105091
-75.963768,35.092395
-75.982812,35.081513
-76.00151,35.06723
-76.013145,35.061855
-76.014954,35.065349
-76.013561,35.068832
-76.000949,35.084234
-75.99188,35.092395
-75.989175,35.100882
-75.990569,35.108546
-75.989175,35.115165
-75.98395,35.120042
-75.973499,35.121087
-75.966489,35.117787
-75.9547,35.1196
-75.923867,35.135017
-75.910265,35.142271
-75.893942,35.150433
-75.839531,35.172197
-75.819172,35.176826
-75.812902,35.178568
-75.801444,35.183079
-75.793283,35.18852
-75.785729,35.194244
-75.75402708,35.19950678
-75.74522,35.20303
-75.734171,35.204347
-75.718015,35.209377
-75.708947,35.213912
-75.698972,35.221166
-75.694437,35.22298
-75.68749,35.231171
-75.682961,35.232913
-75.675394,35.228421
-75.664512,35.227514
-75.640934,35.233862
-75.630358,35.238487
-75.615378,35.248938
-75.599005,35.256253
-75.598312,35.261067
-75.59796,35.266704
-75.596915,35.269491
-75.585419,35.266356
-75.581935,35.263917
-75.561033,35.266008
-75.535741,35.272856
-75.529393,35.288272
-75.523952,35.318198
-75.518511,35.336335
-75.51261,35.362853
-75.506722,35.387118
-75.500374,35.424298
-75.494933,35.454224
-75.487678,35.485056
-75.488585,35.497752
-75.489618,35.508471
-75.487528,35.525889
-75.482237,35.53856
-75.47861,35.553069
-75.47861,35.599318
-75.483883,35.62121
-75.489426,35.642699
-75.498675,35.666281
-75.507385,35.680564
-75.515745,35.721671
-75.517504,35.735956
-75.528912,35.771447
-75.523446,35.773568
-75.51901,35.769087
-75.502427,35.742913
-75.496086,35.728515
-75.479128,35.678634
-75.458659,35.596597
-75.460061,35.581314
-75.462491,35.553556
-75.471355,35.479615
-75.486771,35.391652
-75.502188,35.320012
-75.614361,35.815659
-75.620454,35.809253
-75.624235,35.809387
-75.63898,35.818639
-75.667891,35.82354
-75.675054,35.830204
-75.660086,35.83861
-75.660598,35.862541
-75.663356,35.869835
-75.67283,35.882423
-75.681415,35.88398
-75.697672,35.901639
-75.696871,35.909556
-75.702165,35.915428
-75.723782,35.925569
-75.727029,35.934732
-75.718266,35.939714
-75.705323,35.939403
-75.69115,35.936932
-75.686358,35.932973
-75.675245,35.929024
-75.65954,35.919564
-75.662938,35.916166
-75.662019,35.906522
-75.653478,35.904686
-75.636545,35.885603
-75.616833,35.856331
-75.619772,35.847606
-75.614361,35.815659
-75.982158,37.806226
-75.987301,37.804917
-75.9983,37.812626
-76.001116,37.834947
-75.999658,37.848198
-75.996859,37.85042
-75.992556,37.848889
-75.988018,37.841085
-75.982098,37.837253
-75.973607,37.835817
-75.971705,37.830928
-75.977301,37.825821
-75.982158,37.806226
-76.017592,37.935161
-76.032491,37.915008
-76.035802,37.929008
-76.04653,37.953586
-76.049608,37.983628
-76.04939571,37.99031472
-76.04881021,38.00875727
-76.048617,38.014843
-76.046213,38.025533
-76.041668,38.032148
-76.0202946,38.03902857
-76.007337,38.036706
-76.002744,38.024937
-75.9863,38.021946
-75.980089,38.004891
-75.982121,37.988548
-75.99473,37.974694
-75.988879,37.960337
-75.993905,37.953489
-76.00313,37.947997
-76.017592,37.935161
-76.02174858,38.13311464
-76.01779,38.131367
-76.012487,38.131731
-76.011916,38.122214
-76.020496,38.117044
-76.02137,38.107934
-76.008168,38.095385
-76.005904,38.07717
-76.011544,38.072312
-76.0233,38.07076
-76.036676,38.076509
-76.05880702,38.09532839
-76.050156,38.107758
-76.04729135,38.10850459
-76.042083,38.109862
-76.04014268,38.11279787
-76.043423,38.117868
-76.04837278,38.1205503
-76.056811,38.125123
-76.061,38.127002
-76.0811266,38.12001386
-76.085629,38.1176095
-76.090872,38.11446
-76.095548,38.125123
-76.09058817,38.1315521
-76.089017,38.141033
-76.092334,38.151355
-76.088639,38.192649
-76.07147,38.203502
-76.06779658,38.20353908
-76.048786,38.203731
-76.02217,38.177882
-76.021941,38.171976
-76.032816,38.169141
-76.034038,38.157902
-76.0317518,38.14817715
-76.02174858,38.13311464
-76.362886,38.74751
-76.381249,38.743797
-76.39039511,38.7570897
-76.397565,38.770712
-76.379739,38.788314
-76.36997239,38.77746869
-76.370836,38.765642
-76.362886,38.74751
-75.560188,39.592175
-75.564927,39.583248
-75.578977,39.585888
-75.58491,39.593318
-75.581696,39.603414
-75.560188,39.592175
-74.12263503,39.72431712
-74.141733,39.689435
-74.190974,39.625118
-74.240506,39.554911
-74.249043,39.547994
-74.27737,39.514064
-74.291585,39.507705
-74.311037,39.506715
-74.3124508,39.49986936
-74.313689,39.493874
-74.308344,39.483945
-74.304778,39.482945
-74.302184,39.478935
-74.304343,39.471445
-74.32830008,39.44042294
-74.334804,39.432001
-74.36699,39.402017
-74.406692,39.377516
-74.406792,39.373916
-74.408237,39.365071
-74.412692,39.360816
-74.459894,39.345016
-74.521797,39.313816
-74.54118058,39.30042631
-74.551151,39.293539
-74.553439,39.286915
-74.560957,39.278677
-74.581008,39.270819
-74.597921,39.258851
-74.614481,39.244659
-74.636306,39.220834
-74.646595,39.212002
-74.651443,39.198578
-74.67143,39.179802
-74.714341,39.119804
-74.7147275,39.115762
-74.704409,39.107858
-74.705876,39.102937
-74.738316,39.074727
-74.778777,39.023073
-74.786356,39.000113
-74.792723,38.991991
-74.807917,38.985948
-74.819354,38.979402
-74.850748,38.954538
-74.864828,38.9409245
-74.870497,38.943543
-74.882309,38.941759
-74.90705,38.931994
-74.920414,38.929136
-74.933571,38.928519
-74.963463,38.931194
-74.967274,38.933413
-74.971995,38.94037
-74.955363,39.001262
-74.94947,39.015637
-74.93832,39.035185
-74.903664,39.087437
-74.897784,39.098811
-74.892547,39.113183
-74.885914,39.143627
-74.887167,39.158825
-74.905181,39.174945
-74.91493627,39.17755312
-74.962382,39.190238
-74.976266,39.192271
-74.998002,39.191253
-75.026179,39.193621
-75.023437,39.204791
-75.026383,39.213196
